Order_ID,Layer_Index,Product_ID,x,y,w,h,Quantity
1351,2,4,36,0,40,27,1
1351,2,5,36,27,40,27,1
1351,2,6,40,54,40,27,1
1351,2,0,76,0,22,34,1
1351,2,10,76,34,26,17,1
1351,2,8,80,51,38,25,1
1351,2,11,102,25,17,26,1
1351,2,15,98,0,18,18,1
1351,3,9,0,0,25,38,1
1352,0,12,0,0,100,80,20
1352,0,9,100,0,17,100,4
1352,0,10,0,80,100,16,4
1352,1,11,0,0,75,64,12
1352,1,13,0,64,96,16,4
1352,1,14,75,0,31,46,1
1352,1,6,75,46,25,17,1
1352,1,8,100,46,17,50,2
1352,1,21,106,0,13,20,1
1352,1,22,106,20,13,20,1
1352,1,10,0,80,50,16,2
1352,1,11,50,80,50,16,2
1352,2,1,0,0,32,42,2
1352,2,2,0,42,32,42,2
1352,2,15,0,84,46,15,1
1352,2,17,32,0,40,26,1
1352,2,3,72,0,25,38,1
1352,2,4,46,62,25,38,1
1352,2,0,32,26,21,32,1
1352,2,6,53,26,17,25,1
1352,2,16,70,38,46,15,1
1352,2,18,97,0,21,32,1
1352,2,19,71,53,32,21,1
1352,2,20,71,74,27,20,1
1352,2,7,98,74,17,25,1
1352,3,5,0,0,25,38,1
1353,0,0,0,0,78,58,4
1353,0,1,78,0,42,64,4
1353,0,7,0,58,54,40,2
1353,0,16,54,64,66,33,3
1353,1,19,0,0,40,52,2
1353,1,3,0,52,96,21,3
1353,1,15,96,36,24,64,4
1353,1,17,66,0,54,36,6
1353,1,22,40,0,26,39,1
1353,1,14,66,36,25,16,1
1353,1,23,40,39,20,13,1
1353,1,14,0,73,48,25,3
1353,1,4,48,73,40,27,1
1353,2,2,0,0,32,42,2
1353,2,20,0,42,60,21,2
1353,2,5,32,0,27,40,1
1353,2,6,59,0,27,40,1
1353,2,18,60,40,40,26,1
1353,2,16,86,0,33,22,1
1353,2,11,86,22,26,17,1
1353,2,12,100,39,17,52,2
1353,2,13,0,63,25,34,2
1353,2,21,79,66,21,32,1
1353,2,11,53,66,26,17,1
1353,3,8,0,0,25,38,1
1353,3,9,0,38,38,25,1
1353,3,10,25,0,25,38,1
1354,0,0,0,0,117,78,9
1354,0,4,0,78,111,18,3
1354,1,1,0,0,117,78,9
1354,1,4,0,78,111,18,3
1354,2,2,0,0,116,69,12
1354,2,2,0,69,115,29,5
1354,3,2,0,0,116,69,12
1354,3,2,0,69,115,29,5
1354,4,3,0,0,116,69,12
1354,4,3,0,69,115,29,5
1354,5,3,0,0,116,69,12
1354,5,3,0,69,115,29,5
1354,6,4,0,0,74,72,8
1354,6,0,0,72,117,26,3
1354,6,1,74,0,39,52,2
1354,6,4,74,52,37,18,1
1354,7,1,0,0,39,26,1
1355,0,1,0,0,78,52,4
1355,0,4,78,0,39,78,3
1355,0,5,0,52,50,48,6
1355,0,6,50,52,25,48,3
1355,0,11,75,78,36,18,2
1355,1,8,0,0,70,46,4
1355,1,2,70,0,26,78,2
1355,1,7,96,0,23,70,2
1355,1,11,30,78,90,18,5
1355,1,9,0,46,70,23,2
1355,1,6,0,69,16,25,1
1355,2,10,0,0,35,46,2
1355,2,0,0,46,39,26,1
1355,2,3,0,72,39,26,1
1355,2,12,35,0,36,18,2
1355,2,11,35,18,18,18,1
1356,0,11,0,0,75,64,12
1356,0,12,75,0,44,66,4
1356,0,9,0,64,75,32,6
1356,0,2,75,66,42,32,2
1356,1,15,0,0,36,54,6
1356,1,4,0,54,76,25,2
1356,1,3,0,79,64,21,2
1356,1,13,64,79,54,18,3
1356,1,5,76,3,25,76,2
1356,1,0,101,0,19,58,2
1356,1,13,101,58,18,18,1
1356,1,7,36,0,38,50,2
1356,2,1,0,0,29,38,2
1356,2,6,0,38,38,25,1
1356,2,8,29,0,25,38,1
1356,2,10,0,63,50,16,2
1356,2,14,38,38,36,18,2
1357,0,15,0,0,105,46,6
1357,0,12,0,46,92,35,4
1357,0,17,105,0,15,46,1
1357,0,10,92,46,23,35,1
1357,0,9,0,81,48,16,2
1357,1,20,0,0,40,52,2
1357,1,13,0,52,70,23,2
1357,1,16,0,75,70,23,2
1357,1,1,40,0,39,52,2
1357,1,4,79,0,39,52,2
1357,1,18,70,52,26,40,1
1357,1,11,96,52,23,35,1
1357,2,19,0,0,40,26,1
1357,2,0,40,0,39,26,1
1357,2,2,79,0,39,26,1
1357,2,3,0,26,39,26,1
1357,2,5,39,26,39,26,1
1357,2,6,78,26,39,26,1
1357,2,14,0,52,35,23,1
1357,2,7,35,52,26,39,1
1357,2,8,61,52,26,39,1
1358,0,11,0,0,90,84,15
1358,0,8,90,0,28,72,4
1358,0,7,90,72,28,18,1
1358,0,20,0,84,46,15,1
1358,1,16,0,0,70,46,4
1358,1,8,70,0,28,72,4
1358,1,1,98,0,21,64,2
1358,1,2,98,64,21,32,1
1358,1,10,30,72,68,26,4
1358,1,14,0,46,70,23,2
1358,1,7,0,69,18,28,1
1358,2,17,0,0,35,46,2
1358,2,19,0,46,70,23,2
1358,2,0,35,0,39,26,1
1358,2,9,35,26,52,17,2
1358,2,5,74,0,38,25,1
1358,2,12,87,25,17,50,2
1358,2,21,70,43,15,46,1
1358,2,13,85,75,35,23,1
1358,2,6,0,69,38,25,1
1358,2,3,38,69,32,21,1
1358,3,15,0,0,35,23,1
1358,3,18,35,0,35,23,1
1358,3,4,70,0,32,21,1
1358,3,11,102,0,18,28,1
1358,3,22,70,21,32,21,1
1359,0,8,0,0,105,46,6
1359,0,2,0,46,104,39,4
1359,0,6,104,46,16,50,2
1359,0,19,105,0,13,20,1
1359,1,17,0,0,54,72,12
1359,1,1,0,72,78,26,2
1359,1,12,54,0,46,70,4
1359,1,0,78,70,38,29,2
1359,1,15,100,0,18,36,2
1359,1,15,100,36,18,18,1
1359,2,13,0,0,70,46,4
1359,2,14,70,0,46,62,2
1359,2,7,0,46,69,35,3
1359,2,15,0,81,90,18,5
1359,2,9,90,65,23,35,1
1359,2,16,69,62,18,18,1
1359,3,3,0,0,39,52,2
1359,3,4,0,52,78,26,2
1359,3,18,0,78,90,18,5
1359,3,5,90,22,26,78,2
1359,3,16,66,0,54,18,3
1359,3,17,39,0,18,18,1
1359,3,9,39,18,35,23,1
1359,4,11,0,0,35,46,2
1359,4,10,0,46,35,23,1
1359,4,17,0,69,18,18,1
1359,4,18,18,69,18,18,1
1360,0,2,0,0,78,52,4
1360,0,6,78,0,39,78,3
1360,0,15,0,52,50,48,6
1360,0,13,50,52,25,48,3
1360,0,27,75,78,27,20,1
1360,0,22,102,78,18,18,1
1360,1,11,0,0,72,56,8
1360,1,0,0,56,102,29,6
1360,1,10,102,44,18,56,2
1360,1,1,72,5,29,51,3
1360,1,23,101,0,18,36,2
1360,1,25,0,85,46,15,1
1360,2,17,0,0,35,69,3
1360,2,3,0,69,78,26,2
1360,2,16,78,30,23,70,2
1360,2,1,69,0,51,29,3
1360,2,9,51,29,27,40,1
1360,2,12,35,0,34,25,2
1360,2,14,101,29,16,48,2
1360,2,22,101,77,18,18,1
1360,2,13,35,25,16,25,1
1360,3,20,0,0,33,44,2
1360,3,21,0,44,66,22,2
1360,3,26,33,0,40,26,1
1360,3,24,33,26,36,18,2
1360,3,4,69,26,26,39,1
1360,3,5,73,0,39,26,1
1360,3,18,95,26,23,35,1
1360,3,19,95,61,23,35,1
1360,3,7,66,65,21,32,1
1360,3,6,0,66,39,26,1
1360,3,8,39,66,21,32,1
1361,0,1,0,0,78,78,6
1361,0,16,0,78,99,22,3
1361,0,11,99,0,17,100,4
1361,0,12,78,0,17,75,3
1361,1,14,0,0,50,80,10
1361,1,13,0,80,120,16,5
1361,1,15,50,0,50,64,8
1361,1,18,100,0,18,54,3
1361,1,12,100,54,17,25,1
1361,1,13,50,64,24,16,1
1361,2,17,0,0,66,44,4
1361,2,19,66,0,36,72,8
1361,2,5,42,72,78,26,2
1361,2,6,0,48,39,52,2
1361,2,20,102,0,18,36,2
1361,2,18,102,36,18,18,1
1361,3,7,0,0,39,52,2
1361,3,0,0,52,39,26,1
1361,3,16,0,78,33,22,1
1361,3,2,39,0,39,26,1
1361,3,3,78,0,39,26,1
1361,3,4,39,26,39,26,1
1361,3,8,78,26,39,26,1
1361,3,9,39,52,26,39,1
1361,3,10,65,52,26,39,1
1362,0,8,0,0,70,69,6
1362,0,5,70,0,50,64,8
1362,0,10,70,64,46,35,2
1362,0,11,0,69,70,23,2
1362,1,11,0,0,35,69,3
1362,1,0,0,69,40,27,1
1362,1,1,35,0,40,27,1
1362,1,14,35,27,40,26,1
1362,1,6,35,53,50,16,2
1362,1,2,40,69,40,27,1
1362,1,15,80,69,40,26,1
1362,1,16,75,0,40,26,1
1362,1,17,75,26,40,26,1
1362,2,18,0,0,39,26,1
1362,2,3,39,0,38,25,1
1362,2,4,77,0,25,38,1
1362,2,12,102,0,18,36,2
1362,2,13,102,36,18,36,2
1362,2,7,39,25,35,23,1
1362,2,8,0,26,35,23,1
1362,2,9,35,48,35,23,1
1362,2,10,0,49,35,23,1
1363,0,4,0,0,72,72,16
1363,0,6,0,72,76,26,4
1363,0,3,76,4,42,96,6
1363,1,2,0,0,64,42,4
1363,1,5,64,0,26,38,2
1363,1,0,64,38,21,32,1
1363,1,1,85,38,32,21,1
1364,0,9,0,0,78,78,6
1364,0,7,78,0,39,78,3
1364,0,0,0,78,116,17,4
1364,1,16,0,0,84,72,12
1364,1,17,0,72,119,26,7
1364,1,18,84,0,35,69,3
1364,2,19,0,0,70,46,4
1364,2,3,70,0,26,78,2
1364,2,20,96,0,23,70,2
1364,2,15,96,70,18,28,1
1364,2,7,0,46,39,52,2
1364,2,17,39,46,26,51,3
1364,2,15,65,78,28,18,1
1364,3,12,0,0,39,52,2
1364,3,22,0,52,70,23,2
1364,3,21,0,75,35,23,1
1364,3,0,35,75,58,17,2
1364,3,1,93,61,26,39,1
1364,3,23,70,43,21,32,1
1364,3,2,91,22,26,39,1
1364,3,17,39,18,26,34,2
1364,3,4,65,0,26,39,1
1364,4,5,0,0,39,26,1
1364,4,6,39,0,39,26,1
1364,4,8,78,0,39,26,1
1364,4,10,0,26,39,26,1
1364,4,11,39,26,39,26,1
1364,4,13,78,26,39,26,1
1364,4,14,0,52,26,39,1
1365,0,16,0,0,92,70,8
1365,0,0,92,0,26,78,2
1365,0,12,24,78,96,21,3
1365,0,26,0,70,21,30,1
1365,1,8,0,0,78,78,6
1365,1,13,0,78,96,21,3
1365,1,15,96,30,23,70,2
1365,1,24,78,24,18,54,3
1365,1,26,96,0,21,30,1
1365,1,21,78,0,18,18,1
1365,2,6,0,0,39,52,2
1365,2,7,0,52,78,26,2
1365,2,20,0,78,66,22,2
1365,2,9,66,78,34,22,1
1365,2,8,78,26,39,52,2
1365,2,21,100,78,18,18,1
1365,2,11,56,0,64,21,2
1365,2,14,39,0,17,50,2
1365,2,22,56,21,18,18,1
1365,3,15,0,0,35,46,2
1365,3,18,0,46,70,23,2
1365,3,13,35,0,64,21,2
1365,3,28,99,0,21,64,2
1365,3,16,35,21,35,23,1
1365,3,17,97,64,23,35,1
1365,3,25,73,21,26,40,1
1365,3,1,70,61,26,39,1
1365,3,2,0,69,39,26,1
1365,3,22,39,69,18,18,1
1365,4,3,0,0,39,26,1
1365,4,4,39,0,39,26,1
1365,4,5,78,0,39,26,1
1365,4,19,0,26,35,23,1
1365,4,10,0,49,33,21,1
1365,4,27,33,49,32,21,1
1365,4,23,35,26,36,18,2
1365,4,24,65,44,18,18,1
1366,0,4,0,0,78,78,6
1366,0,0,78,0,39,78,3
1366,0,28,0,78,66,22,2
1366,0,28,66,78,33,22,1
1366,1,22,0,0,70,69,6
1366,1,9,0,69,117,26,3
1366,1,15,70,0,50,38,2
1366,1,1,70,38,39,26,1
1366,2,27,0,0,70,69,6
1366,2,2,0,69,78,26,2
1366,2,26,78,31,35,69,3
1366,2,1,70,0,39,26,1
1366,3,5,0,0,39,52,2
1366,3,7,0,52,78,26,2
1366,3,14,0,78,64,21,2
1366,3,8,39,0,39,52,2
1366,3,23,78,0,35,46,2
1366,3,3,78,46,39,26,1
1366,3,6,78,72,39,26,1
1366,4,9,0,0,39,26,1
1366,4,10,39,0,39,26,1
1366,4,11,78,0,39,26,1
1366,4,12,0,26,39,26,1
1366,4,16,0,52,38,25,1
1366,4,20,0,77,35,23,1
1366,4,21,35,77,35,23,1
1366,4,17,38,52,38,25,1
1366,4,22,70,77,35,23,1
1366,4,18,39,26,38,25,1
1366,4,19,76,51,38,25,1
1366,4,24,77,26,35,23,1
1366,5,25,0,0,35,23,1
1366,5,28,35,0,22,33,1
1366,5,29,0,23,33,22,1
1366,5,13,33,33,32,21,1
1367,0,20,0,0,50,80,10
1367,0,23,0,80,120,16,5
1367,0,22,50,0,50,80,10
1367,0,35,100,0,18,54,3
1367,0,19,100,54,17,25,1
1367,1,34,0,0,66,44,4
1367,1,14,66,0,27,80,2
1367,1,6,93,0,26,78,2
1367,1,21,0,80,100,16,4
1367,1,35,100,78,18,18,1
1367,1,24,0,44,46,35,2
1367,1,36,46,44,18,36,2
1367,2,28,0,0,35,46,2
1367,2,32,0,46,66,22,2
1367,2,33,35,0,66,22,2
1367,2,37,101,0,18,72,4
1367,2,10,35,22,64,21,2
1367,2,25,66,43,35,23,1
1367,2,15,0,72,40,27,1
1367,2,16,80,72,40,27,1
1367,2,0,40,68,39,26,1
1367,3,1,0,0,39,26,1
1367,3,2,39,0,39,26,1
1367,3,3,78,0,26,39,1
1367,3,23,104,0,16,24,1
1367,3,4,0,26,39,26,1
1367,3,5,39,26,39,26,1
1367,3,17,78,39,25,38,1
1367,3,19,103,39,17,25,1
1367,3,26,85,77,35,23,1
1367,3,27,50,77,35,23,1
1367,3,18,40,52,38,25,1
1367,3,29,15,77,35,23,1
1367,3,30,0,52,35,23,1
1367,4,7,0,0,39,26,1
1367,4,31,39,0,35,23,1
1367,4,8,74,0,21,32,1
1367,4,9,95,0,21,32,1
1367,4,11,39,23,32,21,1
1367,4,12,71,32,21,32,1
1367,4,13,92,32,21,32,1
1368,0,17,0,0,72,72,16
1368,0,11,0,72,119,25,7
1368,0,7,72,0,25,68,4
1368,0,14,97,0,18,72,4
1368,1,12,0,0,75,68,12
1368,1,0,0,68,78,29,2
1368,1,8,75,0,25,68,4
1368,1,9,100,0,17,100,4
1368,1,6,78,68,17,25,1
1368,2,15,0,0,36,72,8
1368,2,11,0,72,85,25,5
1368,2,13,85,0,17,100,4
1368,2,14,102,0,18,72,4
1368,2,6,102,72,17,25,1
1368,2,16,36,0,18,72,4
1368,2,1,54,0,27,40,1
1368,2,10,54,40,17,25,1
1368,3,16,0,0,18,72,4
1368,3,2,0,72,40,27,1
1368,3,3,18,0,40,27,1
1368,3,4,18,27,40,27,1
1368,3,5,40,73,40,27,1
1368,3,10,40,56,25,17,1
1368,3,18,65,34,26,39,1
1369,0,5,0,0,78,78,6
1369,0,18,0,78,99,22,3
1369,0,1,78,0,39,78,3
1369,0,20,99,78,18,18,1
1369,1,19,0,0,88,66,8
1369,1,6,88,0,27,80,2
1369,1,20,30,80,90,18,5
1369,1,18,0,66,22,33,1
1369,2,4,0,0,78,52,4
1369,2,12,0,52,90,28,5
1369,2,0,78,0,39,52,2
1369,2,21,0,80,90,18,5
1369,2,1,90,52,26,39,1
1369,3,14,0,0,35,69,3
1369,3,7,0,69,76,25,2
1369,3,9,76,24,25,76,2
1369,3,12,35,0,84,18,3
1369,3,11,101,18,18,56,2
1369,3,21,101,74,18,18,1
1369,3,13,35,18,35,46,2
1369,4,16,0,0,35,46,2
1369,4,2,0,46,39,26,1
1369,4,3,0,72,39,26,1
1369,4,4,35,0,39,26,1
1369,4,22,35,26,36,18,2
1369,4,8,71,26,25,38,1
1369,4,10,74,0,38,25,1
1369,4,15,96,25,23,35,1
1369,4,17,96,60,23,35,1
1369,4,23,78,64,18,36,2
1370,0,0,0,0,87,46,6
1370,0,4,0,46,120,27,3
1370,0,1,0,73,80,27,2
1370,0,2,80,73,40,27,1
1370,0,2,87,0,27,40,1
1370,1,5,0,0,54,40,2
1370,1,6,54,0,40,54,2
1370,1,7,66,54,54,40,2
1370,1,3,39,54,27,40,1
1370,1,8,94,0,21,32,1
1371,0,17,0,0,90,84,15
1371,0,0,90,0,29,76,4
1371,0,20,0,84,75,16,3
1371,0,15,90,76,28,18,1
1371,1,1,0,0,66,63,6
1371,1,14,66,0,38,100,4
1371,1,20,104,0,16,100,4
1371,1,22,0,63,66,33,3
1371,2,19,0,0,50,68,8
1371,2,23,0,68,92,31,2
1371,2,15,92,46,28,54,3
1371,2,2,50,2,42,66,4
1371,2,10,92,0,27,40,1
1371,3,3,0,0,33,84,4
1371,3,4,33,0,42,64,4
1371,3,21,33,64,44,33,2
1371,3,20,0,84,25,16,1
1371,3,5,75,0,21,64,2
1371,3,6,77,64,42,32,2
1371,3,7,96,0,21,64,2
1371,4,11,0,0,27,40,1
1371,4,12,0,40,40,27,1
1371,4,18,27,0,56,18,2
1371,4,16,27,18,52,17,2
1371,4,13,79,18,38,25,1
1371,4,17,83,0,28,18,1
1371,4,22,40,35,33,22,1
1371,4,8,73,43,21,32,1
1371,4,9,40,57,32,21,1
1372,0,7,0,0,95,78,15
1372,0,2,95,0,23,70,2
1372,0,7,95,70,19,26,1
1372,0,0,0,78,68,22,2
1372,0,7,68,78,26,19,1
1372,1,1,0,0,88,68,8
1372,1,6,0,68,120,26,3
1372,1,0,88,0,22,68,2
1372,2,7,0,0,78,76,12
1372,2,2,0,76,70,23,2
1372,2,4,78,0,35,69,3
1372,2,2,70,76,35,23,1
1372,3,5,0,0,35,46,2
1372,3,1,0,46,68,22,2
1372,3,3,35,0,35,23,1
1372,3,4,35,23,35,23,1
1372,3,0,68,46,22,34,1
1372,3,7,70,0,26,19,1
1374,0,9,0,0,104,78,8
1374,0,14,104,0,16,96,4
1374,0,12,0,78,64,21,2
1374,0,0,64,78,29,19,1
1374,1,8,0,0,78,78,6
1374,1,6,78,0,39,78,3
1374,1,0,0,78,87,19,3
1374,1,14,87,78,24,16,1
1374,2,11,0,0,78,52,4
1374,2,20,0,52,70,46,4
1374,2,15,70,52,35,46,2
1374,2,22,105,8,15,92,2
1374,2,16,78,0,23,35,1
1374,2,14,78,35,24,16,1
1374,3,19,0,0,35,69,3
1374,3,5,0,69,78,26,2
1374,3,7,78,48,39,52,2
1374,3,18,35,23,35,46,2
1374,3,16,35,0,35,23,1
1374,3,1,70,0,26,39,1
1374,3,17,96,0,23,35,1
1374,4,10,0,0,39,52,2
1374,4,21,0,52,31,46,1
1374,4,2,31,52,26,39,1
1374,4,3,39,0,39,26,1
1374,4,4,39,26,39,26,1
1374,4,6,57,52,26,39,1
1374,4,23,78,0,39,26,1
1374,4,13,78,26,38,25,1
1375,0,17,0,0,84,72,12
1375,0,26,0,72,120,26,3
1375,0,18,84,0,32,50,4
1375,0,0,84,50,34,22,1
1375,1,19,0,0,50,80,10
1375,1,21,0,80,92,15,2
1375,1,10,92,20,27,80,2
1375,1,8,50,16,42,64,4
1375,1,18,92,4,25,16,1
1375,1,18,50,0,25,16,1
1375,2,25,0,0,40,52,2
1375,2,27,0,52,78,26,2
1375,2,1,0,78,64,21,2
1375,2,18,64,78,50,16,2
1375,2,2,78,46,42,32,2
1375,2,22,75,0,45,46,3
1375,2,20,40,0,32,50,4
1375,3,23,0,0,46,45,3
1375,3,21,0,45,46,30,2
1375,3,4,0,75,64,21,2
1375,3,9,46,0,40,27,1
1375,3,11,46,27,40,27,1
1375,3,3,46,54,32,21,1
1375,3,18,64,75,32,25,2
1375,3,5,78,54,32,21,1
1375,3,6,86,0,32,21,1
1375,3,7,86,21,32,21,1
1375,4,12,0,0,27,40,1
1375,4,13,0,40,40,27,1
1375,4,14,27,0,27,40,1
1375,4,15,0,67,40,27,1
1375,4,16,40,40,40,27,1
1375,4,24,54,0,26,40,1
1377,0,1,0,0,78,52,4
1377,0,10,0,52,70,46,4
1377,0,9,70,52,50,48,6
1377,0,16,78,0,39,52,2
1377,1,5,0,0,27,80,2
1377,1,14,0,80,36,18,2
1377,1,11,27,0,46,35,2
1377,1,3,27,35,64,21,2
1377,1,12,73,0,23,35,1
1377,1,6,91,35,27,40,1
1377,1,13,96,0,23,35,1
1377,1,0,36,56,39,26,1
1377,1,15,36,82,36,18,2
1377,1,8,104,75,16,25,1
1377,1,9,79,82,25,16,1
1377,2,7,0,0,27,40,1
1377,2,2,0,40,39,26,1
1377,2,4,0,66,21,32,1
1378,0,8,0,0,66,84,8
1378,0,19,0,84,75,16,3
1378,0,21,75,34,44,66,4
1378,0,20,66,0,50,32,4
1378,1,15,0,0,38,75,3
1378,1,20,0,75,96,25,6
1378,1,22,96,34,22,66,2
1378,1,0,38,37,58,38,4
1378,1,26,38,1,54,36,6
1378,1,9,92,0,21,33,1
1378,2,12,0,0,27,80,2
1378,2,23,0,80,72,18,4
1378,2,4,72,22,26,78,2
1378,2,9,87,0,33,21,1
1378,2,24,51,0,36,18,2
1378,2,10,45,18,27,40,1
1378,2,25,33,0,18,18,1
1378,2,26,27,18,18,36,2
1378,2,19,27,54,16,25,1
1378,2,25,43,58,18,18,1
1378,3,11,0,0,27,40,1
1378,3,13,0,40,40,27,1
1378,3,14,27,0,27,40,1
1378,3,1,0,67,39,26,1
1378,3,2,39,67,39,26,1
1378,3,3,40,40,39,26,1
1378,3,5,78,66,39,26,1
1378,3,6,54,0,26,39,1
1378,3,7,79,39,39,26,1
1378,3,27,80,0,39,26,1
1378,4,16,0,0,25,38,1
1378,4,17,0,38,38,25,1
1378,4,18,25,0,25,38,1
1379,0,8,0,0,92,70,8
1379,0,1,0,70,102,29,6
1379,0,9,92,0,23,70,2
1379,0,22,102,70,18,18,1
1379,1,16,0,0,92,70,8
1379,1,19,92,0,22,99,3
1379,1,10,0,70,70,23,2
1379,1,22,70,70,18,18,1
1379,2,20,0,0,88,66,8
1379,2,21,0,66,92,31,2
1379,2,2,88,0,32,42,2
1379,2,3,88,42,32,21,1
1379,2,7,92,63,23,35,1
1379,3,15,0,0,70,69,6
1379,3,17,0,69,70,23,2
1379,3,18,70,0,23,70,2
1379,3,0,70,70,39,29,1
1379,3,4,93,0,21,64,2
1379,4,5,0,0,27,40,1
1379,4,6,0,40,40,27,1
1379,4,11,27,0,23,35,1
1379,4,19,0,67,22,33,1
1379,4,12,22,67,35,23,1
1379,4,13,40,35,35,23,1
1379,4,14,50,0,23,35,1
1379,4,18,73,0,23,35,1
1380,0,15,0,0,105,46,6
1380,0,17,105,0,15,92,2
1380,0,4,0,46,76,50,4
1380,0,7,76,46,28,54,3
1380,1,12,0,0,72,64,12
1380,1,14,0,64,92,35,4
1380,1,8,92,28,28,72,4
1380,1,13,72,0,48,25,3
1380,1,6,72,25,18,28,1
1380,2,20,0,0,40,78,3
1380,2,10,0,78,75,17,3
1380,2,18,75,20,26,80,2
1380,2,11,101,0,17,100,4
1380,2,8,45,0,56,18,2
1380,2,9,40,18,34,26,2
1380,2,13,40,44,32,25,2
1380,3,3,0,0,25,76,2
1380,3,16,0,76,70,23,2
1380,3,0,70,60,27,40,1
1380,3,1,25,36,27,40,1
1380,3,6,52,48,18,28,1
1380,3,2,70,20,27,40,1
1380,3,7,25,18,28,18,1
1380,3,10,53,3,25,17,1
1380,3,13,53,20,16,25,1
1380,4,19,0,0,40,26,1
1380,4,5,40,0,38,25,1
1382,0,0,0,0,119,58,14
1382,0,2,0,58,84,36,6
1382,0,5,84,58,35,23,1
1382,0,2,84,81,28,18,1
1382,1,14,0,0,92,70,8
1382,1,3,92,0,28,72,4
1382,1,4,18,72,102,26,6
1382,1,2,0,70,18,28,1
1382,2,9,0,0,70,69,6
1382,2,6,70,0,46,70,4
1382,2,7,0,69,70,23,2
1382,2,3,70,70,18,28,1
1382,2,3,88,70,28,18,1
1382,3,12,0,0,70,46,4
1382,3,18,70,0,26,78,2
1382,3,8,96,0,23,70,2
1382,3,10,0,46,69,35,3
1382,3,1,96,70,17,26,1
1382,3,1,69,78,26,17,1
1382,4,15,0,0,35,69,3
1382,4,11,0,69,70,23,2
1382,4,16,35,0,35,69,3
1382,4,13,70,0,23,70,2
1382,4,5,70,70,35,23,1
1382,4,17,93,0,23,70,2
1383,0,3,0,0,84,72,12
1383,0,4,84,0,36,84,6
1383,0,7,0,72,80,26,2
1383,0,5,80,84,25,16,1
1383,1,6,0,0,75,64,12
1383,1,4,0,64,84,36,6
1383,1,5,84,0,32,100,8
1383,2,0,0,0,78,52,4
1383,2,1,78,0,39,78,3
1383,2,2,0,52,78,26,2
1383,2,5,0,78,25,16,1
1383,3,8,0,0,40,52,2
1383,3,1,0,52,26,39,1
1384,0,14,0,0,100,64,16
1384,0,15,100,0,16,100,4
1384,0,11,0,64,84,36,6
1384,0,15,84,64,16,25,1
1384,1,12,0,0,90,56,10
1384,1,5,90,0,29,69,3
1384,1,20,0,56,66,44,4
1384,1,11,66,69,54,28,3
1384,2,0,0,0,78,52,4
1384,2,19,0,52,70,46,4
1384,2,5,70,52,29,46,2
1384,2,1,78,0,39,52,2
1384,2,11,99,52,18,28,1
1384,2,21,99,80,18,18,1
1384,3,16,0,0,35,69,3
1384,3,4,0,69,78,26,2
1384,3,18,78,30,23,70,2
1384,3,21,101,46,18,54,3
1384,3,2,81,0,39,26,1
1384,3,5,58,0,23,29,1
1384,3,3,52,29,26,39,1
1384,3,13,41,0,17,25,1
1384,3,13,35,25,17,25,1
1384,4,6,0,0,25,38,1
1384,4,7,0,38,38,25,1
1384,4,8,25,0,25,38,1
1384,4,9,38,38,38,25,1
1384,4,10,50,0,25,38,1
1384,4,17,75,0,23,35,1
1384,4,15,98,0,16,25,1
1385,0,6,0,0,99,63,9
1385,0,7,99,0,21,99,3
1385,0,9,0,63,78,34,6
1385,0,6,78,63,21,33,1
1385,1,17,0,0,70,46,4
1385,1,11,70,0,23,70,2
1385,1,12,93,0,23,70,2
1385,1,13,0,46,70,23,2
1385,1,14,0,69,70,23,2
1385,1,7,70,70,33,21,1
1385,1,10,103,70,17,26,1
1385,2,15,0,0,35,46,2
1385,2,16,0,46,70,23,2
1385,2,18,35,0,35,46,2
1385,2,19,70,0,23,70,2
1385,2,8,93,0,21,66,2
1385,2,20,93,66,21,32,1
1385,2,0,0,69,39,26,1
1385,2,10,76,70,17,26,1
1385,3,1,0,0,39,26,1
1385,3,2,39,0,39,26,1
1385,3,3,78,0,39,26,1
1385,3,4,0,26,39,26,1
1385,3,5,39,26,39,26,1
1386,0,0,0,0,117,78,9
1386,0,11,0,78,64,21,2
1386,0,9,64,78,34,22,1
1386,1,15,0,0,116,69,12
1386,1,21,0,69,120,27,3
1386,2,24,0,0,92,70,8
1386,2,13,0,70,92,29,4
1386,2,24,92,0,23,70,2
1386,2,13,92,70,23,29,1
1386,3,25,0,0,92,70,8
1386,3,14,0,70,92,29,4
1386,3,24,92,0,23,70,2
1386,3,13,92,70,23,29,1
1386,4,25,0,0,70,46,4
1386,4,0,0,46,117,26,3
1386,4,1,0,72,78,26,2
1386,4,16,78,72,40,27,1
1386,4,13,70,0,29,46,2
1386,4,10,99,0,21,32,1
1386,5,4,0,0,39,52,2
1386,5,5,0,52,78,26,2
1386,5,7,39,0,39,52,2
1386,5,28,0,78,60,21,2
1386,5,8,78,0,39,52,2
1386,5,27,78,52,35,46,2
1386,6,17,0,0,27,40,1
1386,6,18,0,40,40,27,1
1386,6,19,27,0,27,40,1
1386,6,20,0,67,40,27,1
1386,6,21,40,40,40,27,1
1386,6,22,54,0,27,40,1
1386,6,23,80,40,40,27,1
1386,6,2,81,0,26,39,1
1386,6,3,40,67,39,26,1
1386,6,6,79,67,39,26,1
1386,7,24,0,0,35,23,1
1386,7,25,35,0,35,23,1
1386,7,26,70,0,23,35,1
